from,to
"573","1087440"
"133894","64466"
"2732523","2732554"
"4056","84865"
"103719","161590"
"6656","116172"
"9612","425934"
"30546","30548"
"56290","56291"
"3630","3631"
"141751","141753"
"2759","419944"
"7366","305597"
"1445","1218173"
"8459","8487"
"3745","23216"
"8578","1591003"
"5125","34397"
"9895","9922"
"1428","1444"
"663","1219076"
"29442","564423"
"7158","1914964"
"2370","2371"
"4018","4019"
"3781","22994"
"1980404","1980407"
"2887326","468"
"35937","35938"
"7392","7393"
"42336","42337"
"10161","10162"
"5179","352851"
"10066","10046"
"8782","9126"
"685122","120497"
"53158","53163"
"7459","7460"
"13432","222564"
"9699","9700"
"4150","4151"
"9850","9869"
"40323","69392"
"3913","3915"
"10035","10036"
"4236","1049370"
"3524","3581"
"6936","34601"
"9237","9238"
"2153387","197414"
"3688","3689"
"2854170","97050"
"117544","1928361"
"1807140","225057"
"48736","305"
"3629","183218"
"418966","2902"
"2","1224"
"2037","2049"
"6524","6525"
"6656","6681"
"9596","9598"
"3820","3821"
"3654","260674"
"2159","2160"
"2284","687691"
"2698737","2836"
"50557","7041"
"4479","4581"
"9126","164646"
"4685","4686"
"9436","9437"
"39173","39350"
"3887","3888"
"186817","2800373"
"9709","9717"
"4740","4743"
"1129","232348"
"3618","3619"
"1219","167539"
"38609","9335"
"2732538","251095"
"662","28169"
"4210","50190"
"4107","49274"
"9266","9268"
"43070","43071"
"4668","4695"
"163133","163134"
"222","85698"
"4747","38236"
"258862","258863"
"3803","167616"
"41297","165695"
"5114","218102"
"147550","5114"
"6681","6821"
"1644056","2251"
"1239988","626341"
"2085","2092"
"10066","10088"
"58987","126617"
"56688","1089759"
"7158","7160"
"948950","9352"
"9929","59546"
"9108","9109"
"108452","288286"
"3558","63459"
"5799","5800"
"3502","3514"
"8830","8835"
"58068","584997"
"104766","36772"
"30858","163133"
"8578","39095"
"71419","61982"
"3624","3625"
"8111","8101"
"37989","37990"
"9702","9703"
"6998","6999"
"4070","2570238"
"215387","270530"
"10069","29095"
"4199","4206"
"37184","37189"
"40551","4710"
"7197","252609"
"5352","5353"
"287","1009714"
"5506","282267"
"4539","38727"
"4554","4555"
"34371","5121"
"171414","8254"
"7065","7066"
"3803","3869"
"55039","55040"
"4783","4792"
"83905","83906"
"9639","29073"
"10155","10156"
"3705","3711"
"4890","4891"
"2608109","2830"
"8169","8176"
"1282","1248411"
"35461","3071"
"58055","49442"
"34879","34880"
"7197","7198"
"1236","135613"
"356","82115"
"3536","122399"
"8906","28683"
"8910","8911"
"1851","33913"
"3700","65352"
"9126","36270"
"44988","44989"
"4085","81866"
"3647","262675"
"5506","57164"
"9775","9776"
"666","45888"
"63742","13769"
"399129","5115"
"662","696485"
"4136","53171"
"644","196023"
"33554","9705"
"3587","108054"
"7164","62324"
"41021","343454"
"3493","3494"
"91561","9726"
"3754","97321"
"8515","8516"
"7139","463826"
"4011","55512"
"337677","10043"
"461397","907075"
"43148","72874"
"34885","34886"
"40749","103529"
"4072","165789"
"8459","8476"
"23012","45339"
"38609","65619"
"9401","9403"
"3398","4667"
"135447","187443"
"9445","9446"
"270857","441921"
"3615","3618"
"34619","1046038"
"572873","572874"
"233875","4305"
"7157","190765"
"339810","1321405"
"40552","16237"
"642","645"
"530179","530180"
"41768","3440"
"147271","173849"
"7191","41808"
"108353","932019"
"121148","136180"
"642","1569654"
"38410","658125"
"37564","266085"
"28901","1299114"
"555280","1485168"
"186623","8007"
"4672","55634"
"32390","217443"
"1584","1585"
"41819","41820"
"357","1183400"
"82593","393334"
"3660","37645"
"85028","2060"
"13562","745715"
"875170","1397108"
"3995","454931"
"9850","9871"
"3869","3874"
"3633","3634"
"3913","3917"
"147271","147272"
"204441","433"
"1219","74547"
"6893","6906"
"56635","229980"
"7158","869251"
"7711","8292"
"125628","63189"
"146919","761659"
"2732541","10880"
"118882","234"
"333467","447881"
"5498","29917"
"2260","29292"
"2902","2903"
"3754","36596"
"8509","8578"
"28211","204441"
"4210","189214"
"2284","207809"
"4642","105180"
"163236","163467"
"7147","7149"
"82462","259053"
"1129","166322"
"7720","7721"
"125369","565426"
"9401","77217"
"4479","4583"
"337677","42407"
"33853","33855"
"7164","59117"
"37180","37181"
"1301","28037"
"43080","1241935"
"41503","41522"
"1307779","434243"
"69278","658607"
"4050","46406"
"4345","13749"
"1034015","926571"
"156152","26867"
"56688","1089748"
"4668","4697"
"9397","59445"
"31184","31185"
"3650","3667"
"28901","149385"
"9554","208091"
"34601","906883"
"4546","152679"
"7711","7742"
"3766","23211"
"1639","1457188"
"41820","41821"
"8314","339873"
"4037","54707"
"23672","290931"
"53718","53719"
"3398","403665"
"7117","7124"
"3569","3570"
"4119","89650"
"91347","1903414"
"1307","1004952"
"47727","146913"
"34625","34626"
"1350","1352"
"551","79967"
"171549","2005525"
"3398","40548"
"1280","158879"
"110667","110668"
"10033","10034"
"3624","3627"
"49237","1382994"
"562","498388"
"9205","8899"
"6965","70395"
"6995","6996"
"24966","60364"
"1386","1396"
