type,taxid
ssDN viruses,2732655
ssDN viruses,2571082
ssDN viruses,2942679
ssDN viruses,2946189
ssDN viruses,2948825
ssDN viruses,2956197
ssDN viruses,1592114
ssDN viruses,2732424
ssDN viruses,2732539
ssDN viruses,10811
ssDN viruses,1298630
ssDN viruses,391228
ssDN viruses,2560466
ssDN viruses,2093275
ssDN viruses,945225
ssDN viruses,10814
ssDN viruses,665102
ssDN viruses,1926117
ssDN viruses,1312723
ssDN viruses,932071
ssDN viruses,1046572
ssDN viruses,10815
ssDN viruses,2560285
ssDN viruses,188333
ssDN viruses,912033
ssDN viruses,2182585
ssDN viruses,333293
ssDN viruses,298650
ssDN viruses,437063
ssDN viruses,437061
ssDN viruses,222079
ssDN viruses,44560
ssDN viruses,222078
ssDN viruses,452758
ssDN viruses,1317107
ssDN viruses,337826
ssDN viruses,1738045
ssDN viruses,1611435
ssDN viruses,2720886
ssDN viruses,31602
ssDN viruses,1227354
ssDN viruses,10838
ssDN viruses,10839
ssDN viruses,220340
ssDN viruses,222445
ssDN viruses,2703869
ssDN viruses,2004460
ssDN viruses,2169732
ssDN viruses,714310
ssDN viruses,591160
ssDN viruses,1504801
ssDN viruses,658650
ssDN viruses,908023
ssDN viruses,908028
ssDN viruses,120168
ssDN viruses,2486070
ssDN viruses,1513489
ssDN viruses,536081
ssDN viruses,1246650
ssDN viruses,2560350
ssDN viruses,361697
ssDN viruses,345184
ssDN viruses,51336
ssDN viruses,2049955
ssDN viruses,1311277
ssDN viruses,1125764
ssDN viruses,1076345
ssDN viruses,1129032
ssDN viruses,222450
ssDN viruses,1032478
ssDN viruses,2560379
ssDN viruses,876170
ssDN viruses,2560380
ssDN viruses,577124
ssDN viruses,2050930
ssDN viruses,1000665
ssDN viruses,2560381
ssDN viruses,2050929
ssDN viruses,1000664
ssDN viruses,172278
ssDN viruses,858516
ssDN viruses,47838
ssDN viruses,858517
ssDN viruses,666144
ssDN viruses,390438
ssDN viruses,326811
ssDN viruses,559878
ssDN viruses,649509
ssDN viruses,1747500
ssDN viruses,1532882
ssDN viruses,1915202
ssDN viruses,1915203
ssDN viruses,390436
ssDN viruses,403897
ssDN viruses,1297645
ssDN viruses,333361
ssDN viruses,293284
ssDN viruses,1396815
ssDN viruses,77647
ssDN viruses,222456
ssDN viruses,307110
ssDN viruses,222459
ssDN viruses,222460
ssDN viruses,222464
ssDN viruses,223252
ssDN viruses,509531
ssDN viruses,79236
ssDN viruses,2174956
ssDN viruses,417287
ssDN viruses,417288
ssDN viruses,1884873
ssDN viruses,207697
ssDN viruses,2593922
ssDN viruses,134681
ssDN viruses,1227356
ssDN viruses,1038082
ssDN viruses,1227357
ssDN viruses,1812308
ssDN viruses,361731
ssDN viruses,1960710
ssDN viruses,94700
ssDN viruses,333968
ssDN viruses,742163
ssDN viruses,223262
ssDN viruses,393599
ssDN viruses,223264
ssDN viruses,223265
ssDN viruses,223275
ssDN viruses,62079
ssDN viruses,875324
ssDN viruses,2496575
ssDN viruses,498803
ssDN viruses,498805
ssDN viruses,390443
ssDN viruses,186637
ssDN viruses,335404
ssDN viruses,2080107
ssDN viruses,269095
ssDN viruses,519350
ssDN viruses,223276
ssDN viruses,436246
ssDN viruses,412688
ssDN viruses,270117
ssDN viruses,2169733
ssDN viruses,77811
ssDN viruses,429564
ssDN viruses,1578825
ssDN viruses,598494
ssDN viruses,2050584
ssDN viruses,1428190
ssDN viruses,1383052
ssDN viruses,2569569
ssDN viruses,199587
ssDN viruses,163655
ssDN viruses,944994
ssDN viruses,1504732
ssDN viruses,2303390
ssDN viruses,1233675
ssDN viruses,180587
ssDN viruses,240865
ssDN viruses,263793
ssDN viruses,1884874
ssDN viruses,31600
ssDN viruses,1198450
ssDN viruses,1490227
ssDN viruses,1982675
ssDN viruses,2169734
ssDN viruses,543876
ssDN viruses,2169735
ssDN viruses,1530093
ssDN viruses,1034067
ssDN viruses,569949
ssDN viruses,1213406
ssDN viruses,75574
ssDN viruses,1485012
ssDN viruses,449400
ssDN viruses,508750
ssDN viruses,390437
ssDN viruses,58177
ssDN viruses,300411
ssDN viruses,1740165
ssDN viruses,390444
ssDN viruses,325111
ssDN viruses,207240
ssDN viruses,1779714
ssDN viruses,1904880
ssDN viruses,1904881
ssDN viruses,51676
ssDN viruses,223282
ssDN viruses,223284
ssDN viruses,169865
ssDN viruses,1129033
ssDN viruses,1129034
ssDN viruses,1129035
ssDN viruses,1906668
ssDN viruses,377610
ssDN viruses,1333313
ssDN viruses,329290
ssDN viruses,643133
ssDN viruses,376612
ssDN viruses,377462
ssDN viruses,1633139
ssDN viruses,676044
ssDN viruses,2030909
ssDN viruses,290030
ssDN viruses,222475
ssDN viruses,642493
ssDN viruses,1742594
ssDN viruses,1742595
ssDN viruses,165826
ssDN viruses,223286
ssDN viruses,180399
ssDN viruses,2575594
ssDN viruses,714309
ssDN viruses,77813
ssDN viruses,508748
ssDN viruses,360579
ssDN viruses,911574
ssDN viruses,390440
ssDN viruses,1431395
ssDN viruses,223287
ssDN viruses,33726
ssDN viruses,2664940
ssDN viruses,2664941
ssDN viruses,2664942
ssDN viruses,908125
ssDN viruses,908127
ssDN viruses,912034
ssDN viruses,1241370
ssDN viruses,619599
ssDN viruses,401040
ssDN viruses,327280
ssDN viruses,227137
ssDN viruses,1602199
ssDN viruses,928315
ssDN viruses,913600
ssDN viruses,229634
ssDN viruses,271479
ssDN viruses,53260
ssDN viruses,1737555
ssDN viruses,648801
ssDN viruses,1772258
ssDN viruses,1742596
ssDN viruses,1931111
ssDN viruses,619631
ssDN viruses,2651594
ssDN viruses,223301
ssDN viruses,223303
ssDN viruses,223305
ssDN viruses,884610
ssDN viruses,884612
ssDN viruses,1003836
ssDN viruses,519015
ssDN viruses,83839
ssDN viruses,1387160
ssDN viruses,2547432
ssDN viruses,292477
ssDN viruses,2560640
ssDN viruses,1828512
ssDN viruses,1774200
ssDN viruses,881944
ssDN viruses,260378
ssDN viruses,223307
ssDN viruses,10827
ssDN viruses,1225069
ssDN viruses,1367126
ssDN viruses,1198134
ssDN viruses,1410062
ssDN viruses,420684
ssDN viruses,435646
ssDN viruses,1874886
ssDN viruses,1513516
ssDN viruses,889202
ssDN viruses,1513519
ssDN viruses,457286
ssDN viruses,117198
ssDN viruses,714308
ssDN viruses,1513520
ssDN viruses,889203
ssDN viruses,935473
ssDN viruses,529680
ssDN viruses,875323
ssDN viruses,1130981
ssDN viruses,310103
ssDN viruses,1884991
ssDN viruses,1904882
ssDN viruses,1949196
ssDN viruses,2593923
ssDN viruses,1949197
ssDN viruses,1904883
ssDN viruses,1264880
ssDN viruses,536082
ssDN viruses,1513521
ssDN viruses,929767
ssDN viruses,1513525
ssDN viruses,929769
ssDN viruses,223313
ssDN viruses,223314
ssDN viruses,871521
ssDN viruses,223316
ssDN viruses,1002681
ssDN viruses,51034
ssDN viruses,759390
ssDN viruses,1949198
ssDN viruses,223317
ssDN viruses,223318
ssDN viruses,929766
ssDN viruses,2704172
ssDN viruses,337823
ssDN viruses,228897
ssDN viruses,1046571
ssDN viruses,932069
ssDN viruses,932070
ssDN viruses,367850
ssDN viruses,1266995
ssDN viruses,191460
ssDN viruses,1266993
ssDN viruses,2174902
ssDN viruses,536083
ssDN viruses,1266994
ssDN viruses,1195641
ssDN viruses,290090
ssDN viruses,408719
ssDN viruses,191463
ssDN viruses,1093958
ssDN viruses,1266977
ssDN viruses,420255
ssDN viruses,390441
ssDN viruses,223321
ssDN viruses,858513
ssDN viruses,379728
ssDN viruses,371401
ssDN viruses,932073
ssDN viruses,63723
ssDN viruses,408136
ssDN viruses,761702
ssDN viruses,1221206
ssDN viruses,85753
ssDN viruses,761701
ssDN viruses,390439
ssDN viruses,1256523
ssDN viruses,1432565
ssDN viruses,223323
ssDN viruses,269275
ssDN viruses,269277
ssDN viruses,222474
ssDN viruses,10829
ssDN viruses,223324
ssDN viruses,1051966
ssDN viruses,161378
ssDN viruses,223328
ssDN viruses,202568
ssDN viruses,579113
ssDN viruses,2169736
ssDN viruses,652718
ssDN viruses,1198219
ssDN viruses,225752
ssDN viruses,1489312
ssDN viruses,1489311
ssDN viruses,2282485
ssDN viruses,994388
ssDN viruses,2026196
ssDN viruses,2026195
ssDN viruses,999288
ssDN viruses,1513527
ssDN viruses,940846
ssDN viruses,100755
ssDN viruses,1513528
ssDN viruses,1513529
ssDN viruses,1914900
ssDN viruses,2169737
ssDN viruses,180526
ssDN viruses,439423
ssDN viruses,336987
ssDN viruses,2528965
ssDN viruses,223332
ssDN viruses,905054
ssDN viruses,409287
ssDN viruses,211866
ssDN viruses,223337
ssDN viruses,196691
ssDN viruses,530536
ssDN viruses,565052
ssDN viruses,1340746
ssDN viruses,858512
ssDN viruses,240492
ssDN viruses,2015441
ssDN viruses,1077859
ssDN viruses,983437
ssDN viruses,1701549
ssDN viruses,172391
ssDN viruses,536084
ssDN viruses,128941
ssDN viruses,1195378
ssDN viruses,1632184
ssDN viruses,10831
ssDN viruses,223342
ssDN viruses,296190
ssDN viruses,1089387
ssDN viruses,1608257
ssDN viruses,439422
ssDN viruses,392761
ssDN viruses,220608
ssDN viruses,223344
ssDN viruses,1955054
ssDN viruses,507474
ssDN viruses,229636
ssDN viruses,997078
ssDN viruses,439426
ssDN viruses,501328
ssDN viruses,400835
ssDN viruses,377609
ssDN viruses,219299
ssDN viruses,664980
ssDN viruses,971271
ssDN viruses,399387
ssDN viruses,486809
ssDN viruses,270140
ssDN viruses,2560809
ssDN viruses,435487
ssDN viruses,263001
ssDN viruses,309390
ssDN viruses,220932
ssDN viruses,2560810
ssDN viruses,2560811
ssDN viruses,551531
ssDN viruses,548915
ssDN viruses,223345
ssDN viruses,1303385
ssDN viruses,302099
ssDN viruses,996311
ssDN viruses,2303151
ssDN viruses,223346
ssDN viruses,260379
ssDN viruses,507476
ssDN viruses,439425
ssDN viruses,439421
ssDN viruses,223347
ssDN viruses,2050583
ssDN viruses,2049944
ssDN viruses,2560812
ssDN viruses,1513530
ssDN viruses,614034
ssDN viruses,713949
ssDN viruses,526476
ssDN viruses,575917
ssDN viruses,96054
ssDN viruses,407837
ssDN viruses,420253
ssDN viruses,420254
ssDN viruses,425303
ssDN viruses,71186
ssDN viruses,223352
ssDN viruses,270146
ssDN viruses,634441
ssDN viruses,196093
ssDN viruses,439427
ssDN viruses,341034
ssDN viruses,341035
ssDN viruses,208177
ssDN viruses,2021667
ssDN viruses,28350
ssDN viruses,681518
ssDN viruses,536085
ssDN viruses,536086
ssDN viruses,1124577
ssDN viruses,223356
ssDN viruses,223357
ssDN viruses,260908
ssDN viruses,2712833
ssDN viruses,223358
ssDN viruses,172394
ssDN viruses,10835
ssDN viruses,1266458
ssDN viruses,134599
ssDN viruses,1162280
ssDN viruses,2560813
ssDN viruses,92963
ssDN viruses,158463
ssDN viruses,2571287
ssDN viruses,2603436
ssDN viruses,2560814
ssDN viruses,2015440
ssDN viruses,232380
ssDN viruses,604276
ssDN viruses,185793
ssDN viruses,297249
ssDN viruses,1513531
ssDN viruses,395349
ssDN viruses,266799
ssDN viruses,219744
ssDN viruses,260377
ssDN viruses,123735
ssDN viruses,2169738
ssDN viruses,1825931
ssDN viruses,85752
ssDN viruses,390442
ssDN viruses,1335768
ssDN viruses,10832
ssDN viruses,2712846
ssDN viruses,649996
ssDN viruses,260909
ssDN viruses,86502
ssDN viruses,365523
ssDN viruses,55216
ssDN viruses,1825950
ssDN viruses,1881630
ssDN viruses,667119
ssDN viruses,1884875
ssDN viruses,1925153
ssDN viruses,1001341
ssDN viruses,367061
ssDN viruses,1312724
ssDN viruses,1170656
ssDN viruses,35341
ssDN viruses,1046573
ssDN viruses,1046574
ssDN viruses,2169739
ssDN viruses,2169740
ssDN viruses,2169741
ssDN viruses,2169742
ssDN viruses,2169743
ssDN viruses,2169744
ssDN viruses,51673
ssDN viruses,1904884
ssDN viruses,1329380
ssDN viruses,222441
ssDN viruses,1227355
ssDN viruses,1088661
ssDN viruses,587620
ssDN viruses,1678003
ssDN viruses,620894
ssDN viruses,674996
ssDN viruses,53010
ssDN viruses,223260
ssDN viruses,671095
ssDN viruses,2020881
ssDN viruses,509532
ssDN viruses,653358
ssDN viruses,1547577
ssDN viruses,2021666
ssDN viruses,2202146
ssDN viruses,908123
ssDN viruses,908124
ssDN viruses,163654
ssDN viruses,223308
ssDN viruses,666145
ssDN viruses,688540
ssDN viruses,693892
ssDN viruses,574890
ssDN viruses,1392388
ssDN viruses,652717
ssDN viruses,1899219
ssDN viruses,223334
ssDN viruses,67762
ssDN viruses,1498504
ssDN viruses,693894
ssDN viruses,1329381
ssDN viruses,507475
ssDN viruses,1384631
ssDN viruses,302100
ssDN viruses,938276
ssDN viruses,1391746
ssDN viruses,2022857
ssDN viruses,1306546
ssDN viruses,1853865
ssDN viruses,1218727
ssDN viruses,1830242
ssDN viruses,2842607
ssDN viruses,2122733
ssDN viruses,1202142
ssDN viruses,2162638
ssDN viruses,10813
ssDN viruses,10840
ssDN viruses,46448
ssDN viruses,873160
ssDN viruses,1987360
ssDN viruses,1298632
ssDN viruses,638358
ssDN viruses,2034995
ssDN viruses,1381007
ssDN viruses,2560653
ssDN viruses,2022321
ssDN viruses,2560839
ssDN viruses,2025352
ssDN viruses,2842848
ssDN viruses,2843704
ssDN viruses,1906317
ssDN viruses,10812
ssDN viruses,1476487
ssDN viruses,57119
ssDN viruses,936005
ssDN viruses,1302848
ssDN viruses,930965
ssDN viruses,887825
ssDN viruses,463360
ssDN viruses,887827
ssDN viruses,2588671
ssDN viruses,1568974
ssDN viruses,1162557
ssDN viruses,10820
ssDN viruses,1196237
ssDN viruses,889510
ssDN viruses,10837
ssDN viruses,1249648
ssDN viruses,2596881
ssDN viruses,1030595
ssDN viruses,496807
ssDN viruses,1182518
ssDN viruses,2557970
ssDN viruses,10821
ssDN viruses,268316
ssDN viruses,2025388
ssDN viruses,10825
ssDN viruses,268776
ssDN viruses,497863
ssDN viruses,10826
ssDN viruses,1196236
ssDN viruses,1072672
ssDN viruses,2012856
ssDN viruses,2012857
ssDN viruses,683179
ssDN viruses,2596883
ssDN viruses,1302849
ssDN viruses,1302850
ssDN viruses,1919062
ssDN viruses,71548
ssDN viruses,268785
ssDN viruses,78395
ssDN viruses,10836
ssDN viruses,1868659
ssDN viruses,1492296
ssDN viruses,603333
ssDN viruses,2049938
ssDN viruses,1571533
ssDN viruses,10830
ssDN viruses,520848
ssDN viruses,1174526
ssDN viruses,10834
ssDN viruses,1631303
ssDN viruses,2842928
ssDN viruses,2706523
ssDN viruses,2843099
ssDN viruses,2060142
ssDN viruses,220339
ssDN viruses,49267
ssDN viruses,1298631
ssDN viruses,859650
ssDN viruses,1766828
ssDN viruses,1229324
ssDN viruses,2093273
ssDN viruses,2093276
ssDN viruses,1229325
ssDN viruses,1188812
ssDN viruses,2093274
ssDN viruses,2027645
ssDN viruses,1910928
ssDN viruses,1542744
ssDN viruses,2844421
ssDN viruses,1986478
ssDN viruses,2844422
ssDN viruses,1985371
ssDN viruses,2844423
ssDN viruses,1843742
ssDN viruses,2844424
ssDN viruses,1590156
ssDN viruses,2844426
ssDN viruses,1985374
ssDN viruses,2844427
ssDN viruses,1843740
ssDN viruses,2844428
ssDN viruses,1843737
ssDN viruses,2844429
ssDN viruses,1699094
ssDN viruses,2844432
ssDN viruses,2230896
ssDN viruses,2844436
ssDN viruses,2230900
ssDN viruses,2844439
ssDN viruses,1234886
ssDN viruses,2844440
ssDN viruses,1941233
ssDN viruses,2844441
ssDN viruses,1843738
ssDN viruses,2844442
ssDN viruses,2293288
ssDN viruses,2844443
ssDN viruses,2291614
ssDN viruses,2844444
ssDN viruses,1985380
ssDN viruses,2844445
ssDN viruses,1985381
ssDN viruses,2844446
ssDN viruses,1985382
ssDN viruses,2844447
ssDN viruses,1985383
ssDN viruses,2844463
ssDN viruses,1367218
ssDN viruses,2844465
ssDN viruses,1985385
ssDN viruses,2844472
ssDN viruses,2219125
ssDN viruses,2844475
ssDN viruses,2219123
ssDN viruses,2844476
ssDN viruses,1985386
ssDN viruses,2844477
ssDN viruses,1985387
ssDN viruses,2844484
ssDN viruses,1634487
ssDN viruses,2844485
ssDN viruses,1034805
ssDN viruses,2844498
ssDN viruses,1985390
ssDN viruses,2844499
ssDN viruses,1985391
ssDN viruses,2844504
ssDN viruses,1985392
ssDN viruses,2844505
ssDN viruses,1843739
ssDN viruses,2844506
ssDN viruses,1391031
ssDN viruses,2844507
ssDN viruses,1985404
ssDN viruses,2844508
ssDN viruses,1795989
ssDN viruses,2844509
ssDN viruses,1795994
ssDN viruses,2844510
ssDN viruses,1985397
ssDN viruses,2844511
ssDN viruses,1985398
ssDN viruses,2844512
ssDN viruses,1985399
ssDN viruses,2844513
ssDN viruses,1985400
ssDN viruses,2844514
ssDN viruses,1985401
ssDN viruses,2844515
ssDN viruses,1985402
ssDN viruses,2844516
ssDN viruses,1985403
ssDN viruses,2844518
ssDN viruses,1708653
ssDN viruses,2844522
ssDN viruses,664785
ssDN viruses,2844523
ssDN viruses,1985407
ssDN viruses,2844524
ssDN viruses,1985408
ssDN viruses,2844525
ssDN viruses,1519401
ssDN viruses,2844526
ssDN viruses,1519405
ssDN viruses,2844527
ssDN viruses,1519404
ssDN viruses,2844528
ssDN viruses,1843736
ssDN viruses,2844529
ssDN viruses,2293299
ssDN viruses,2844531
ssDN viruses,1985413
ssDN viruses,2844532
ssDN viruses,2108550
ssDN viruses,1897538
ssDN viruses,1862824
ssDN viruses,1983771
ssDN viruses,2016461
ssDN viruses,1592081
ssDN viruses,1593424
ssDN viruses,1519402
ssDN viruses,1985365
ssDN viruses,2844538
ssDN viruses,1986477
ssDN viruses,2844539
ssDN viruses,1234884
ssDN viruses,1985366
ssDN viruses,2844548
ssDN viruses,1843735
ssDN viruses,2844550
ssDN viruses,1843734
ssDN viruses,2844553
ssDN viruses,1795988
ssDN viruses,2844554
ssDN viruses,1488574
ssDN viruses,1519400
ssDN viruses,2844555
ssDN viruses,1391025
ssDN viruses,1941236
ssDN viruses,2844558
ssDN viruses,2017712
ssDN viruses,2844559
ssDN viruses,1634484
ssDN viruses,2844560
ssDN viruses,1986479
ssDN viruses,2844561
ssDN viruses,1391038
ssDN viruses,2844562
ssDN viruses,1391037
ssDN viruses,2844563
ssDN viruses,1516079
ssDN viruses,2844565
ssDN viruses,2077296
ssDN viruses,2844568
ssDN viruses,1234887
ssDN viruses,2844569
ssDN viruses,1941237
ssDN viruses,2844576
ssDN viruses,2041417
ssDN viruses,2844581
ssDN viruses,1516081
ssDN viruses,1519409
ssDN viruses,2844582
ssDN viruses,1588764
ssDN viruses,2844583
ssDN viruses,1673681
ssDN viruses,1634488
ssDN viruses,2844584
ssDN viruses,1792832
ssDN viruses,2844585
ssDN viruses,1862825
ssDN viruses,2844590
ssDN viruses,1634486
ssDN viruses,2844597
ssDN viruses,1795991
ssDN viruses,2844599
ssDN viruses,2004965
ssDN viruses,1634485
ssDN viruses,2844600
ssDN viruses,2004966
ssDN viruses,2844603
ssDN viruses,1843761
ssDN viruses,2844604
ssDN viruses,1519407
ssDN viruses,1941238
ssDN viruses,2844612
ssDN viruses,1941239
ssDN viruses,2844620
ssDN viruses,1795998
ssDN viruses,2844621
ssDN viruses,1795999
ssDN viruses,2844622
ssDN viruses,2293308
ssDN viruses,1985367
ssDN viruses,2844626
ssDN viruses,1516080
ssDN viruses,2844627
ssDN viruses,1985417
ssDN viruses,2844629
ssDN viruses,1930298
ssDN viruses,2844636
ssDN viruses,1519399
ssDN viruses,1985368
ssDN viruses,2844641
ssDN viruses,1391026
ssDN viruses,1985369
ssDN viruses,2844644
ssDN viruses,1391027
ssDN viruses,1985370
ssDN viruses,2844646
ssDN viruses,1985415
ssDN viruses,2219143
ssDN viruses,2219118
ssDN viruses,2219120
ssDN viruses,1941234
ssDN viruses,2077299
ssDN viruses,2732448
ssDN viruses,2732449
ssDN viruses,2732451
ssDN viruses,1911603
ssDN viruses,1911604
ssDN viruses,2747317
ssDN viruses,710112
ssDN viruses,2747318
ssDN viruses,1442594
ssDN viruses,2747319
ssDN viruses,634168
ssDN viruses,2747320
ssDN viruses,1156719
ssDN viruses,2747321
ssDN viruses,1156721
ssDN viruses,1911605
ssDN viruses,2747322
ssDN viruses,1156722
ssDN viruses,2734331
ssDN viruses,1879051
ssDN viruses,2734332
ssDN viruses,1980140
ssDN viruses,2734334
ssDN viruses,2507576
ssDN viruses,2734335
ssDN viruses,2507577
ssDN viruses,2734336
ssDN viruses,2507578
ssDN viruses,2747323
ssDN viruses,1156720
ssDN viruses,2734333
ssDN viruses,2126525
ssDN viruses,1911606
ssDN viruses,2747343
ssDN viruses,128710
ssDN viruses,687329
ssDN viruses,687331
ssDN viruses,2846474
ssDN viruses,1619218
ssDN viruses,2846475
ssDN viruses,1629657
ssDN viruses,2846476
ssDN viruses,1619219
ssDN viruses,2846477
ssDN viruses,1619220
ssDN viruses,687340
ssDN viruses,687349
ssDN viruses,687350
ssDN viruses,687351
ssDN viruses,687352
ssDN viruses,687353
ssDN viruses,687354
ssDN viruses,687355
ssDN viruses,687358
ssDN viruses,687341
ssDN viruses,687359
ssDN viruses,687360
ssDN viruses,687362
ssDN viruses,687363
ssDN viruses,687364
ssDN viruses,687365
ssDN viruses,687366
ssDN viruses,687367
ssDN viruses,687368
ssDN viruses,687342
ssDN viruses,687343
ssDN viruses,687344
ssDN viruses,687345
ssDN viruses,687346
ssDN viruses,687347
ssDN viruses,687348
ssDN viruses,1629656
ssDN viruses,687332
ssDN viruses,687369
ssDN viruses,2065036
ssDN viruses,2065037
ssDN viruses,2065038
ssDN viruses,2846493
ssDN viruses,1535291
ssDN viruses,1859149
ssDN viruses,687370
ssDN viruses,2846514
ssDN viruses,1535290
ssDN viruses,687371
ssDN viruses,687372
ssDN viruses,687373
ssDN viruses,687374
ssDN viruses,687375
ssDN viruses,687376
ssDN viruses,687377
ssDN viruses,93678
ssDN viruses,2842598
ssDN viruses,2846488
ssDN viruses,2010248
ssDN viruses,687334
ssDN viruses,687381
ssDN viruses,687335
ssDN viruses,687382
ssDN viruses,687337
ssDN viruses,2846480
ssDN viruses,687384
ssDN viruses,2846481
ssDN viruses,2065043
ssDN viruses,687333
ssDN viruses,687379
ssDN viruses,2065051
ssDN viruses,2065052
ssDN viruses,2065053
ssDN viruses,2065054
ssDN viruses,2065055
ssDN viruses,2065056
ssDN viruses,687380
ssDN viruses,2065044
ssDN viruses,2065045
ssDN viruses,2065046
ssDN viruses,2065047
ssDN viruses,2065048
ssDN viruses,2065049
ssDN viruses,2065050
ssDN viruses,227307
ssDN viruses,12618
ssDN viruses,2844799
ssDN viruses,1670973
ssDN viruses,2844800
ssDN viruses,1002273
ssDN viruses,2844801
ssDN viruses,1548711
ssDN viruses,2844802
ssDN viruses,1163715
