from,to
"D00975","H00080"
"D06553","H00409"
"D00221","H00218"
"D11416","H00043"
"D04554","H01490"
"D00437","H01633"
"D05374","H01646"
"D05032","H00126"
"D10159","H00409"
"D10898","H00031"
"D02177","H00028"
"D05259","H01602"
"D00432","H01632"
"D00563","H01646"
"D03488","H01652"
"D00307","H01318"
"D10135","H01621"
"D11653","H01615"
"D00978","H00342"
"D11880","H01464"
"D00307","H00328"
"D10752","H00409"
"D00290","H00348"
"D00448","H00630"
"D00448","H01672"
"D00752","H00083"
"D00978","H01657"
"D06409","H01554"
"D09889","H00409"
"D10950","H01431"
"D11334","H00201"
"D00979","H01463"
"D00318","H01522"
"D10514","H00014"
"D02558","H00056"
"D10453","H00338"
"D00240","H01176"
"D00809","H01646"
"D00454","H01649"
"D00970","H01674"
"D12205","H01321"
"D04641","H00057"
"D11012","H00014"
"D03234","H01593"
"D11926","H00117"
"D09680","H02402"
"D10284","H01633"
"D02500","H02429"
"D00407","H01466"
"D11353","H01591"
"D00109","H01730"
"D00975","H01695"
"D00592","H01445"
"D05932","H00045"
"D01125","H01656"
"D00784","H00057"
"D00400","H01633"
"D06482","H00032"
"D00688","H01714"
"D00850","H00325"
"D01907","H00005"
"D00983","H00342"
"D05349","H00218"
"D11091","H00630"
"D03257","H00018"
"D02100","H01649"
"D00350","H01316"
"D00088","H01648"
"D02129","H01440"
"D02184","H00343"
"D10526","H00018"
"D00409","H00334"
"D00251","H01633"
"D00354","H01653"
"D05374","H01664"
"D09894","H00126"
"D00747","H00098"
"D10293","H00057"
"D00983","H01463"
"D12055","H00014"
"D01748","H01626"
"D00588","H00297"
"D06409","H00020"
"D06565","H00131"
"D11393","H00005"
"D02184","H00354"
"D11870","H00010"
"D11021","H00398"
"D02995","H01653"
"D01302","H01633"
"D00986","H01598"
"D00981","H00083"
"D01336","H01360"
"D08575","H00059"
"D02168","H00030"
"D00359","H01635"
"D11520","H00155"
"D02166","H00001"
"D00751","H01648"
"D00583","H00027"
"D00357","H01633"
"D09979","H01358"
"D00287","H01657"
"D05084","H01043"
"D08493","H00612"
"D00290","H01318"
"D00471","H01628"
"D02461","H00334"
"D02177","H02418"
"D05480","H01358"
"D03441","H00630"
"D10967","H01490"
"D06272","H00048"
"D00287","H00031"
"D00455","H01522"
"D06271","H02352"
"D10792","H01445"
"D10801","H00368"
"D11814","H00030"
"D00317","H00366"
"D01984","H00320"
"D04431","H00412"
"D00146","H01656"
"D05374","H01662"
"D00409","H00360"
"D00973","H01466"
"D00427","H01563"
"D00983","H01586"
"D00488","H00361"
"D11382","H01563"
"D11330","H00229"
"D00472","H01466"
"D10176","H00014"
"D10025","H00409"
"D00214","H00023"
"D00428","H00630"
"D11082","H00080"
"D00107","H01358"
"D02745","H00041"
"D00724","H00320"
"D00407","H01648"
"D00254","H00010"
"D10592","H01633"
"D01929","H00079"
"D02597","H01507"
"D00914","H01176"
"D06414","H00004"
"D04358","H00630"
"D01275","H00003"
"D00891","H01563"
"D02500","H01418"
